Intensidad de color,Matiz violeta,Matiz rojo,Matiz oxidado,Intensidad aromatica,Chocolate,Cafe,Tierra,Tabaco,Mermelada,eucalyptus,Herbáceo,Aceituna,Vainilla,Acético,Miel,Brocoli,Compota,Humo,Oxidado,Alcohol,Trapo Mojado,Acidez,Amargo,Dulce,Astringencia,Volumen en boca
5.5,3.27,5.04,1.22,4.1,0,0,2.12,0,2.13,1.4,0,0.89,0,0,0.67,1.65,2.05,0,1.98,2.55,0,3.63,1.15,0.66,3.24,4.42
