Intensidad de color,Matiz violeta,Matiz rojo,Intensidad aromatica,Chocolate,Cafe,Tierra,Tabaco,Mermelada,Balsámico,Herbáceo,Aceituna,Vainilla,Acético,Miel,Brocoli,Compota,Humo,Oxidado,Alcohol,Trapo Mojado,Acidez,Amargo,Dulce,Astringencia,Volumen en boca
5.36,5.3,5.03,6.04,0,0,4.32,0,3.99,0,0.07,0,0,4.03,0,0,3.45,0,2.63,0,0,6.15,6.4,0,0,5.04
