Intensidad de color,Matiz violeta,Matiz rojo,Matiz oxidado,Intensidad aromatica,Chocolate,Cafe,Tierra,Tabaco,Mermelada,eucalyptus,Herbáceo,Aceituna,Vainilla,Acético,Miel,Brocoli,Compota,Humo,Oxidado,Alcohol,Trapo Mojado,Acidez,Amargo,Dulce,Astringencia,Volumen en boca
3.1,1.21,3.22,2.53,1.18,2.77,1.06,0.65,3.81,0,0,0,0,0.62,0,0.63,0,0,0.58,0,0,1.31,3.74,2.48,0.36,3.04,1.56
