Intensidad de color,Matiz violeta,Matiz rojo,Intensidad aromatica,Chocolate,Cafe,Tierra,Tabaco,Mermelada,Balsámico,Herbáceo,Aceituna,Vainilla,Acético,Miel,Brocoli,Compota,Humo,Oxidado,Alcohol,Trapo Mojado,Acidez,Amargo,Dulce,Astringencia,Volumen en boca
7.99,6.9,6.08,3.4,1.6,4.55,2.28,3.88,4.78,1.53,2.91,1.27,1.42,1.12,1.23,3.88,4.25,5.34,1.64,2.8,1.42,1.64,7.43,2.76,1.87,3.66
