Intensidad de color,Matiz violeta,Matiz rojo,Intensidad aromatica,Chocolate,Cafe,Tierra,Tabaco,Mermelada,Balsámico,Herbáceo,Aceituna,Vainilla,Acético,Miel,Brocoli,Compota,Humo,Oxidado,Alcohol,Trapo Mojado,Acidez,Amargo,Dulce,Astringencia,Volumen en boca
6.75,6.98,5.04,7.99,7.28,4.51,3.36,0.75,3.36,4.4,0.86,5,2.01,0.52,0,3.17,1.12,0.97,0.86,2.43,0.63,2.31,0.75,3.02,2.13,3.58
